FID,SDLEA10,NAME,NAME2,E1E2_STAAR,DISTRICT_N,DISTRICT,DISTRICT_C,NCES_DISTR,COLOR,Shape_area,Shape_len,Shape__Area,Shape__Length
411,45450,White Deer ISD,White Deer,-5,33904,033-904,33904,4845450,2,675167070.6,125870.8886,1019261311,154631.6464
462,45480,White Oak ISD,White Oak,-5,92908,092-908,92908,4845480,7,41379980.35,41328.76346,58585433.01,49205.4378
119,45540,White Settlement ISD,White Settlement,-5,220920,220-920,220920,4845540,5,61036988.85,45000.29496,86870872.44,53685.00708
395,45570,Whiteface Cons ISD,Whiteface Cons,-5,40902,040-902,40902,4845570,7,1576441765,279267.8003,2282181760,336269.4412
837,45600,Whitehouse ISD,Whitehouse,-5,212906,212-906,212906,4845600,1,199310952.4,84724.613,280341870.3,100480.0386
17,45630,Whitesboro ISD,Whitesboro,-5,91909,091-909,91909,4845630,4,446895695.7,165294.7769,649937853.6,199390.3182
735,45670,Whitewright ISD,Whitewright,-5,91910,091-910,91910,4845670,1,185510806.1,107660.8822,268147825.9,129463.8983
579,45690,Whitharral ISD,Whitharral,-5,110908,110-908,110908,4845690,4,309361440.4,80324.0122,449638162.4,96836.74616
863,45720,Whitney ISD,Whitney,-5,109911,109-911,109911,4845720,5,306482180.1,116566.003,428819873.1,137851.32
959,45780,Wichita Falls ISD,Wichita Falls,-1,243905,243-905,243905,4845780,5,212011990.2,83393.493,309075541.8,100721.6308
281,45840,Wildorado ISD,Wildorado,-5,180904,180-904,180904,4845840,6,451850830.2,98990.18709,678266076.8,121335.141
370,45900,Willis ISD,Willis,-5,170904,170-904,170904,4845900,4,421213144.9,124391.569,570872913.3,144744.2059
450,45950,Wills Point ISD,Wills Point,-5,234907,234-907,234907,4845950,3,580644457.4,146054.0766,825377511.3,174082.0758
908,45990,Wilson ISD,Wilson,-5,153907,153-907,153907,4845990,6,357815529.5,89391.60942,515093947.7,107262.7548
957,9,Wimberley ISD,Wimberley,-5,105905,105-905,105905,4800009,1,348962737.5,112611.6583,468840854.5,130534.1196
525,46080,Windthorst ISD,Windthorst,-5,5904,005-904,5904,4846080,6,218215486.9,74752.13567,316028094.5,89986.49119
410,46170,Wink-Loving ISD,Wink-Loving,-5,248902,248-902,248902,4846170,7,2884291609,352747.2382,4023473085,416270.6688
273,46200,Winnsboro ISD,Winnsboro,-5,250907,250-907,250907,4846200,6,430998955.9,184678.9195,615276948.1,220714.8715
311,46230,Winona ISD,Winona,-5,212910,212-910,212910,4846230,7,303373917.9,138464.2459,429209570.3,164707.4963
63,46260,Winters ISD,Winters,-5,200904,200-904,200904,4846260,3,904432054.6,167473.5529,1266301880,198117.6401
301,46320,Woden ISD,Woden,-5,174906,174-906,174906,4846320,4,350024027.3,163373.1832,484942929.9,192276.9903
265,46350,Wolfe City ISD,Wolfe City,-5,116909,116-909,116909,4846350,2,222522187.1,111674.5858,320535690.1,134027.7768
367,46380,Woodsboro ISD,Woodsboro,-5,196902,196-902,196902,4846380,3,559322172.7,169167.0703,723863857,192450.9407
439,46410,Woodson ISD,Woodson,-5,224902,224-902,224902,4846410,3,453485678.8,146790.1312,648887693.3,175624.4899
804,46440,Woodville ISD,Woodville,-5,229903,229-903,229903,4846440,3,805258815.9,216999.3292,1098920000,253424.5059
402,46470,Wortham ISD,Wortham,-5,81905,081-905,81905,4846470,1,286917952.8,104558.6921,400053669,123430.7679
674,46530,Wylie ISD (Collin),Wylie (Collin),1,43914,043-914,43914,4846530,2,105120208.7,58050.9554,150415657.3,69398.56552
717,46500,Wylie ISD (Taylor),Wylie (Taylor),1,221912,221-912,221912,4846500,7,359183761.3,133020.4083,506574728.9,157963.1714
176,46590,Yantis ISD,Yantis,-5,250905,250-905,250905,4846590,4,192594972.5,83770.63717,274945317.8,100086.2495
515,46620,Yoakum ISD,Yoakum,-5,62903,062-903,62903,4846620,7,673850070.8,196767.5196,890743208.8,226258.2793
514,46650,Yorktown ISD,Yorktown,-5,62904,062-904,62904,4846650,2,539757473.4,140428.8974,710332563.4,161025.0549
684,46680,Ysleta ISD,Ysleta,0,71905,071-905,71905,4846680,7,161704907.9,94485.76918,225541421,111675.2955
682,46710,Zapata County ISD,Zapata County,-5,253901,253-901,253901,4846710,2,2742974931,238439.5131,3465429403,268157.8812
805,46740,Zavalla ISD,Zavalla,-5,3906,003-906,3906,4846740,2,541221073.4,160835.6541,744075304.6,188487.9311
205,46770,Zephyr ISD,Zephyr,-5,25906,025-906,25906,4846770,5,189713741.5,87326.29408,263877722.9,102992.7392
